,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsReturn,TransactionType,TotalAmount,Year,Month,Day,Hour,Weekday
176,536386,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,2010-12-01 09:57:00,1.65,16029,United Kingdom,False,Sale,165.0,2010,12,1,9,2
177,536386,85099B,JUMBO BAG RED RETROSPOT,100,2010-12-01 09:57:00,1.65,16029,United Kingdom,False,Sale,165.0,2010,12,1,9,2
178,536388,21754,HOME BUILDING BLOCK WORD,3,2010-12-01 09:59:00,5.95,16250,United Kingdom,False,Sale,17.85,2010,12,1,9,2
179,536388,21755,LOVE BUILDING BLOCK WORD,3,2010-12-01 09:59:00,5.95,16250,United Kingdom,False,Sale,17.85,2010,12,1,9,2
180,536388,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2010-12-01 09:59:00,7.95,16250,United Kingdom,False,Sale,15.9,2010,12,1,9,2
181,536388,21363,HOME SMALL WOOD LETTERS,3,2010-12-01 09:59:00,4.95,16250,United Kingdom,False,Sale,14.85,2010,12,1,9,2
182,536388,21411,GINGHAM HEART  DOORSTOP RED,3,2010-12-01 09:59:00,4.25,16250,United Kingdom,False,Sale,12.75,2010,12,1,9,2
183,536388,22318,FIVE HEART HANGING DECORATION,6,2010-12-01 09:59:00,2.95,16250,United Kingdom,False,Sale,17.700000000000003,2010,12,1,9,2
184,536388,22464,HANGING METAL HEART LANTERN,12,2010-12-01 09:59:00,1.65,16250,United Kingdom,False,Sale,19.8,2010,12,1,9,2
185,536388,22915,ASSORTED BOTTLE TOP  MAGNETS ,12,2010-12-01 09:59:00,0.42,16250,United Kingdom,False,Sale,5.04,2010,12,1,9,2
186,536388,22922,FRIDGE MAGNETS US DINER ASSORTED,12,2010-12-01 09:59:00,0.85,16250,United Kingdom,False,Sale,10.2,2010,12,1,9,2
187,536388,22969,HOMEMADE JAM SCENTED CANDLES,12,2010-12-01 09:59:00,1.45,16250,United Kingdom,False,Sale,17.4,2010,12,1,9,2
188,536388,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,12,2010-12-01 09:59:00,0.85,16250,United Kingdom,False,Sale,10.2,2010,12,1,9,2
189,536388,21115,ROSE CARAVAN DOORSTOP,4,2010-12-01 09:59:00,6.75,16250,United Kingdom,False,Sale,27.0,2010,12,1,9,2
190,536388,22469,HEART OF WICKER SMALL,12,2010-12-01 09:59:00,1.65,16250,United Kingdom,False,Sale,19.8,2010,12,1,9,2
191,536388,22242,5 HOOK HANGER MAGIC TOADSTOOL,12,2010-12-01 09:59:00,1.65,16250,United Kingdom,False,Sale,19.8,2010,12,1,9,2
192,536389,22941,CHRISTMAS LIGHTS 10 REINDEER,6,2010-12-01 10:03:00,8.5,12431,Australia,False,Sale,51.0,2010,12,1,10,2
193,536389,21622,VINTAGE UNION JACK CUSHION COVER,8,2010-12-01 10:03:00,4.95,12431,Australia,False,Sale,39.6,2010,12,1,10,2
194,536389,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2010-12-01 10:03:00,1.25,12431,Australia,False,Sale,15.0,2010,12,1,10,2
195,536389,35004C,SET OF 3 COLOURED  FLYING DUCKS,6,2010-12-01 10:03:00,5.45,12431,Australia,False,Sale,32.7,2010,12,1,10,2
196,536389,35004G,SET OF 3 GOLD FLYING DUCKS,4,2010-12-01 10:03:00,6.35,12431,Australia,False,Sale,25.4,2010,12,1,10,2
197,536389,85014B,RED RETROSPOT UMBRELLA,6,2010-12-01 10:03:00,5.95,12431,Australia,False,Sale,35.7,2010,12,1,10,2
198,536389,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2010-12-01 10:03:00,5.95,12431,Australia,False,Sale,17.85,2010,12,1,10,2
199,536389,22193,RED DINER WALL CLOCK,2,2010-12-01 10:03:00,8.5,12431,Australia,False,Sale,17.0,2010,12,1,10,2
200,536389,22726,ALARM CLOCK BAKELIKE GREEN,4,2010-12-01 10:03:00,3.75,12431,Australia,False,Sale,15.0,2010,12,1,10,2
201,536389,22727,ALARM CLOCK BAKELIKE RED ,4,2010-12-01 10:03:00,3.75,12431,Australia,False,Sale,15.0,2010,12,1,10,2
202,536389,22192,BLUE DINER WALL CLOCK,2,2010-12-01 10:03:00,8.5,12431,Australia,False,Sale,17.0,2010,12,1,10,2
203,536389,22191,IVORY DINER WALL CLOCK,2,2010-12-01 10:03:00,8.5,12431,Australia,False,Sale,17.0,2010,12,1,10,2
204,536389,22195,LARGE HEART MEASURING SPOONS,24,2010-12-01 10:03:00,1.65,12431,Australia,False,Sale,39.6,2010,12,1,10,2
205,536389,22196,SMALL HEART MEASURING SPOONS,24,2010-12-01 10:03:00,0.85,12431,Australia,False,Sale,20.4,2010,12,1,10,2
206,536390,22941,CHRISTMAS LIGHTS 10 REINDEER,2,2010-12-01 10:19:00,8.5,17511,United Kingdom,False,Sale,17.0,2010,12,1,10,2
207,536390,22960,JAM MAKING SET WITH JARS,12,2010-12-01 10:19:00,3.75,17511,United Kingdom,False,Sale,45.0,2010,12,1,10,2
208,536390,22961,JAM MAKING SET PRINTED,12,2010-12-01 10:19:00,1.45,17511,United Kingdom,False,Sale,17.4,2010,12,1,10,2
209,536390,22962,JAM JAR WITH PINK LID,48,2010-12-01 10:19:00,0.72,17511,United Kingdom,False,Sale,34.56,2010,12,1,10,2
210,536390,22963,JAM JAR WITH GREEN LID,48,2010-12-01 10:19:00,0.72,17511,United Kingdom,False,Sale,34.56,2010,12,1,10,2
211,536390,22968,ROSE COTTAGE KEEPSAKE BOX ,8,2010-12-01 10:19:00,8.5,17511,United Kingdom,False,Sale,68.0,2010,12,1,10,2
212,536390,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,40,2010-12-01 10:19:00,2.55,17511,United Kingdom,False,Sale,102.0,2010,12,1,10,2
213,536390,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,2010-12-01 10:19:00,2.55,17511,United Kingdom,False,Sale,163.2,2010,12,1,10,2
214,536390,22197,SMALL POPCORN HOLDER,100,2010-12-01 10:19:00,0.72,17511,United Kingdom,False,Sale,72.0,2010,12,1,10,2
215,536390,22198,LARGE POPCORN HOLDER ,50,2010-12-01 10:19:00,1.45,17511,United Kingdom,False,Sale,72.5,2010,12,1,10,2
216,536390,21533,RETROSPOT LARGE MILK JUG,12,2010-12-01 10:19:00,4.25,17511,United Kingdom,False,Sale,51.0,2010,12,1,10,2
217,536390,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,96,2010-12-01 10:19:00,0.64,17511,United Kingdom,False,Sale,61.44,2010,12,1,10,2
218,536390,21094,SET/6 RED SPOTTY PAPER PLATES,96,2010-12-01 10:19:00,0.64,17511,United Kingdom,False,Sale,61.44,2010,12,1,10,2
219,536390,21086,SET/6 RED SPOTTY PAPER CUPS,48,2010-12-01 10:19:00,0.65,17511,United Kingdom,False,Sale,31.200000000000003,2010,12,1,10,2
220,536390,22654,DELUXE SEWING KIT ,40,2010-12-01 10:19:00,4.95,17511,United Kingdom,False,Sale,198.0,2010,12,1,10,2
221,536390,21485,RETROSPOT HEART HOT WATER BOTTLE,24,2010-12-01 10:19:00,4.25,17511,United Kingdom,False,Sale,102.0,2010,12,1,10,2
222,536390,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,2010-12-01 10:19:00,3.39,17511,United Kingdom,False,Sale,81.36,2010,12,1,10,2
223,536390,84030E,ENGLISH ROSE HOT WATER BOTTLE,24,2010-12-01 10:19:00,3.75,17511,United Kingdom,False,Sale,90.0,2010,12,1,10,2
224,536390,22174,PHOTO CUBE,48,2010-12-01 10:19:00,1.48,17511,United Kingdom,False,Sale,71.03999999999999,2010,12,1,10,2
225,536390,22969,HOMEMADE JAM SCENTED CANDLES,96,2010-12-01 10:19:00,1.25,17511,United Kingdom,False,Sale,120.0,2010,12,1,10,2
226,536390,85099B,JUMBO BAG RED RETROSPOT,100,2010-12-01 10:19:00,1.65,17511,United Kingdom,False,Sale,165.0,2010,12,1,10,2
227,C536391,22556,PLASTERS IN TIN CIRCUS PARADE ,-12,2010-12-01 10:24:00,1.65,17548,United Kingdom,True,Return,-19.8,2010,12,1,10,2
228,C536391,21984,PACK OF 12 PINK PAISLEY TISSUES ,-24,2010-12-01 10:24:00,0.29,17548,United Kingdom,True,Return,-6.959999999999999,2010,12,1,10,2
229,C536391,21983,PACK OF 12 BLUE PAISLEY TISSUES ,-24,2010-12-01 10:24:00,0.29,17548,United Kingdom,True,Return,-6.959999999999999,2010,12,1,10,2
230,C536391,21980,PACK OF 12 RED RETROSPOT TISSUES ,-24,2010-12-01 10:24:00,0.29,17548,United Kingdom,True,Return,-6.959999999999999,2010,12,1,10,2
231,C536391,21484,CHICK GREY HOT WATER BOTTLE,-12,2010-12-01 10:24:00,3.45,17548,United Kingdom,True,Return,-41.400000000000006,2010,12,1,10,2
232,C536391,22557,PLASTERS IN TIN VINTAGE PAISLEY ,-12,2010-12-01 10:24:00,1.65,17548,United Kingdom,True,Return,-19.8,2010,12,1,10,2
233,C536391,22553,PLASTERS IN TIN SKULLS,-24,2010-12-01 10:24:00,1.65,17548,United Kingdom,True,Return,-39.6,2010,12,1,10,2
234,536392,22150,3 STRIPEY MICE FELTCRAFT,6,2010-12-01 10:29:00,1.95,13705,United Kingdom,False,Sale,11.7,2010,12,1,10,2
235,536392,22619,SET OF 6 SOLDIER SKITTLES,4,2010-12-01 10:29:00,3.75,13705,United Kingdom,False,Sale,15.0,2010,12,1,10,2
236,536392,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2010-12-01 10:29:00,1.25,13705,United Kingdom,False,Sale,15.0,2010,12,1,10,2
237,536392,21889,WOODEN BOX OF DOMINOES,12,2010-12-01 10:29:00,1.25,13705,United Kingdom,False,Sale,15.0,2010,12,1,10,2
238,536392,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,1,2010-12-01 10:29:00,165.0,13705,United Kingdom,False,Sale,165.0,2010,12,1,10,2
239,536392,22127,PARTY CONES CARNIVAL ASSORTED,12,2010-12-01 10:29:00,1.25,13705,United Kingdom,False,Sale,15.0,2010,12,1,10,2
240,536392,22128,PARTY CONES CANDY ASSORTED,12,2010-12-01 10:29:00,1.25,13705,United Kingdom,False,Sale,15.0,2010,12,1,10,2
241,536392,22502,PICNIC BASKET WICKER SMALL,4,2010-12-01 10:29:00,5.95,13705,United Kingdom,False,Sale,23.8,2010,12,1,10,2
242,536392,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2010-12-01 10:29:00,1.69,13705,United Kingdom,False,Sale,27.04,2010,12,1,10,2
243,536392,22338,STAR DECORATION PAINTED ZINC ,24,2010-12-01 10:29:00,0.65,13705,United Kingdom,False,Sale,15.6,2010,12,1,10,2
244,536393,22180,RETROSPOT LAMP,8,2010-12-01 10:37:00,9.95,13747,United Kingdom,False,Sale,79.6,2010,12,1,10,2
245,536394,21506,"FANCY FONT BIRTHDAY CARD, ",24,2010-12-01 10:39:00,0.42,13408,United Kingdom,False,Sale,10.08,2010,12,1,10,2
246,536394,22633,HAND WARMER UNION JACK,96,2010-12-01 10:39:00,1.85,13408,United Kingdom,False,Sale,177.60000000000002,2010,12,1,10,2
247,536394,22866,HAND WARMER SCOTTY DOG DESIGN,96,2010-12-01 10:39:00,1.85,13408,United Kingdom,False,Sale,177.60000000000002,2010,12,1,10,2
248,536394,22865,HAND WARMER OWL DESIGN,96,2010-12-01 10:39:00,1.85,13408,United Kingdom,False,Sale,177.60000000000002,2010,12,1,10,2
249,536394,22632,HAND WARMER RED RETROSPOT,96,2010-12-01 10:39:00,1.85,13408,United Kingdom,False,Sale,177.60000000000002,2010,12,1,10,2
250,536394,21485,RETROSPOT HEART HOT WATER BOTTLE,12,2010-12-01 10:39:00,4.95,13408,United Kingdom,False,Sale,59.400000000000006,2010,12,1,10,2
251,536394,22349,DOG BOWL CHASING BALL DESIGN,12,2010-12-01 10:39:00,3.75,13408,United Kingdom,False,Sale,45.0,2010,12,1,10,2
252,536394,22558,CLOTHES PEGS RETROSPOT PACK 24 ,48,2010-12-01 10:39:00,1.25,13408,United Kingdom,False,Sale,60.0,2010,12,1,10,2
253,536394,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2010-12-01 10:39:00,2.1,13408,United Kingdom,False,Sale,25.200000000000003,2010,12,1,10,2
254,536394,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-12-01 10:39:00,2.55,13408,United Kingdom,False,Sale,81.6,2010,12,1,10,2
255,536394,22652,TRAVEL SEWING KIT,20,2010-12-01 10:39:00,1.65,13408,United Kingdom,False,Sale,33.0,2010,12,1,10,2
256,536395,22188,BLACK HEART CARD HOLDER,8,2010-12-01 10:47:00,3.95,13767,United Kingdom,False,Sale,31.6,2010,12,1,10,2
257,536395,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2010-12-01 10:47:00,1.69,13767,United Kingdom,False,Sale,54.08,2010,12,1,10,2
258,536395,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2010-12-01 10:47:00,0.55,13767,United Kingdom,False,Sale,13.2,2010,12,1,10,2
259,536395,84991,60 TEATIME FAIRY CAKE CASES,24,2010-12-01 10:47:00,0.55,13767,United Kingdom,False,Sale,13.2,2010,12,1,10,2
260,536395,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-12-01 10:47:00,0.55,13767,United Kingdom,False,Sale,13.2,2010,12,1,10,2
261,536395,21484,CHICK GREY HOT WATER BOTTLE,8,2010-12-01 10:47:00,3.45,13767,United Kingdom,False,Sale,27.6,2010,12,1,10,2
262,536395,21314,SMALL GLASS HEART TRINKET POT,8,2010-12-01 10:47:00,2.1,13767,United Kingdom,False,Sale,16.8,2010,12,1,10,2
263,536395,22730,ALARM CLOCK BAKELIKE IVORY,4,2010-12-01 10:47:00,3.75,13767,United Kingdom,False,Sale,15.0,2010,12,1,10,2
264,536395,22727,ALARM CLOCK BAKELIKE RED ,8,2010-12-01 10:47:00,3.75,13767,United Kingdom,False,Sale,30.0,2010,12,1,10,2
265,536395,22729,ALARM CLOCK BAKELIKE ORANGE,8,2010-12-01 10:47:00,3.75,13767,United Kingdom,False,Sale,30.0,2010,12,1,10,2
266,536395,22726,ALARM CLOCK BAKELIKE GREEN,8,2010-12-01 10:47:00,3.75,13767,United Kingdom,False,Sale,30.0,2010,12,1,10,2
267,536395,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,2010-12-01 10:47:00,3.95,13767,United Kingdom,False,Sale,31.6,2010,12,1,10,2
268,536395,22867,HAND WARMER BIRD DESIGN,48,2010-12-01 10:47:00,2.1,13767,United Kingdom,False,Sale,100.8,2010,12,1,10,2
269,536395,22866,HAND WARMER SCOTTY DOG DESIGN,48,2010-12-01 10:47:00,2.1,13767,United Kingdom,False,Sale,100.8,2010,12,1,10,2
270,536396,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-01 10:51:00,2.55,17850,United Kingdom,False,Sale,15.3,2010,12,1,10,2
271,536396,71053,WHITE METAL LANTERN,6,2010-12-01 10:51:00,3.39,17850,United Kingdom,False,Sale,20.34,2010,12,1,10,2
272,536396,84406B,CREAM CUPID HEARTS COAT HANGER,8,2010-12-01 10:51:00,2.75,17850,United Kingdom,False,Sale,22.0,2010,12,1,10,2
273,536396,15056BL,EDWARDIAN PARASOL BLACK,6,2010-12-01 10:51:00,4.95,17850,United Kingdom,False,Sale,29.700000000000003,2010,12,1,10,2
274,536396,20679,EDWARDIAN PARASOL RED,6,2010-12-01 10:51:00,4.95,17850,United Kingdom,False,Sale,29.700000000000003,2010,12,1,10,2
275,536396,37370,RETRO COFFEE MUGS ASSORTED,6,2010-12-01 10:51:00,1.06,17850,United Kingdom,False,Sale,6.36,2010,12,1,10,2
276,536396,21871,SAVE THE PLANET MUG,6,2010-12-01 10:51:00,1.06,17850,United Kingdom,False,Sale,6.36,2010,12,1,10,2
277,536396,21071,VINTAGE BILLBOARD DRINK ME MUG,6,2010-12-01 10:51:00,1.06,17850,United Kingdom,False,Sale,6.36,2010,12,1,10,2
278,536396,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,2010-12-01 10:51:00,1.06,17850,United Kingdom,False,Sale,6.36,2010,12,1,10,2
279,536396,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2010-12-01 10:51:00,4.95,17850,United Kingdom,False,Sale,9.9,2010,12,1,10,2
280,536396,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2010-12-01 10:51:00,6.95,17850,United Kingdom,False,Sale,27.8,2010,12,1,10,2
281,536396,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-01 10:51:00,2.1,17850,United Kingdom,False,Sale,12.6,2010,12,1,10,2
282,536396,82494L,WOODEN FRAME ANTIQUE WHITE ,12,2010-12-01 10:51:00,2.55,17850,United Kingdom,False,Sale,30.6,2010,12,1,10,2
283,536396,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-01 10:51:00,3.39,17850,United Kingdom,False,Sale,20.34,2010,12,1,10,2
284,536396,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-01 10:51:00,3.39,17850,United Kingdom,False,Sale,20.34,2010,12,1,10,2
285,536396,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-12-01 10:51:00,7.65,17850,United Kingdom,False,Sale,15.3,2010,12,1,10,2
286,536396,22803,IVORY EMBROIDERED QUILT ,2,2010-12-01 10:51:00,35.75,17850,United Kingdom,False,Sale,71.5,2010,12,1,10,2
287,536396,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-12-01 10:51:00,4.25,17850,United Kingdom,False,Sale,25.5,2010,12,1,10,2
288,536397,35004B,SET OF 3 BLACK FLYING DUCKS,12,2010-12-01 10:51:00,4.65,17924,United Kingdom,False,Sale,55.8,2010,12,1,10,2
289,536397,35004C,SET OF 3 COLOURED  FLYING DUCKS,48,2010-12-01 10:51:00,4.65,17924,United Kingdom,False,Sale,223.2,2010,12,1,10,2
290,536398,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,2010-12-01 10:52:00,0.29,13448,United Kingdom,False,Sale,6.959999999999999,2010,12,1,10,2
291,536398,21844,RED RETROSPOT MUG,6,2010-12-01 10:52:00,2.95,13448,United Kingdom,False,Sale,17.700000000000003,2010,12,1,10,2
292,536398,22468,BABUSHKA LIGHTS STRING OF 10,4,2010-12-01 10:52:00,6.75,13448,United Kingdom,False,Sale,27.0,2010,12,1,10,2
293,536398,22637,PIGGY BANK RETROSPOT ,8,2010-12-01 10:52:00,2.55,13448,United Kingdom,False,Sale,20.4,2010,12,1,10,2
294,536398,22752,SET 7 BABUSHKA NESTING BOXES,6,2010-12-01 10:52:00,8.5,13448,United Kingdom,False,Sale,51.0,2010,12,1,10,2
295,536398,48185,DOORMAT FAIRY CAKE,2,2010-12-01 10:52:00,7.95,13448,United Kingdom,False,Sale,15.9,2010,12,1,10,2
296,536398,22632,HAND WARMER RED RETROSPOT,12,2010-12-01 10:52:00,2.1,13448,United Kingdom,False,Sale,25.200000000000003,2010,12,1,10,2
297,536398,22866,HAND WARMER SCOTTY DOG DESIGN,12,2010-12-01 10:52:00,2.1,13448,United Kingdom,False,Sale,25.200000000000003,2010,12,1,10,2
298,536398,22865,HAND WARMER OWL DESIGN,12,2010-12-01 10:52:00,2.1,13448,United Kingdom,False,Sale,25.200000000000003,2010,12,1,10,2
299,536398,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2010-12-01 10:52:00,1.25,13448,United Kingdom,False,Sale,15.0,2010,12,1,10,2
300,536398,22064,PINK DOUGHNUT TRINKET POT ,12,2010-12-01 10:52:00,1.65,13448,United Kingdom,False,Sale,19.8,2010,12,1,10,2
301,536398,22449,SILK PURSE BABUSHKA PINK,6,2010-12-01 10:52:00,3.35,13448,United Kingdom,False,Sale,20.1,2010,12,1,10,2
302,536398,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2010-12-01 10:52:00,3.95,13448,United Kingdom,False,Sale,15.8,2010,12,1,10,2
303,536398,22835,HOT WATER BOTTLE I AM SO POORLY,8,2010-12-01 10:52:00,4.65,13448,United Kingdom,False,Sale,37.2,2010,12,1,10,2
304,536398,22112,CHOCOLATE HOT WATER BOTTLE,9,2010-12-01 10:52:00,4.95,13448,United Kingdom,False,Sale,44.55,2010,12,1,10,2
305,536398,21479,WHITE SKULL HOT WATER BOTTLE ,4,2010-12-01 10:52:00,3.75,13448,United Kingdom,False,Sale,15.0,2010,12,1,10,2
306,536398,22111,SCOTTIE DOG HOT WATER BOTTLE,9,2010-12-01 10:52:00,4.95,13448,United Kingdom,False,Sale,44.55,2010,12,1,10,2
307,536399,22632,HAND WARMER RED POLKA DOT,6,2010-12-01 10:52:00,1.85,17850,United Kingdom,False,Sale,11.1,2010,12,1,10,2
308,536399,22633,HAND WARMER UNION JACK,6,2010-12-01 10:52:00,1.85,17850,United Kingdom,False,Sale,11.1,2010,12,1,10,2
309,536400,22969,HOMEMADE JAM SCENTED CANDLES,12,2010-12-01 10:53:00,1.45,13448,United Kingdom,False,Sale,17.4,2010,12,1,10,2
310,536401,22110,BIRD HOUSE HOT WATER BOTTLE,1,2010-12-01 11:21:00,2.55,15862,United Kingdom,False,Sale,2.55,2010,12,1,11,2
311,536401,22098,BOUDOIR SQUARE TISSUE BOX,1,2010-12-01 11:21:00,1.25,15862,United Kingdom,False,Sale,1.25,2010,12,1,11,2
312,536401,22100,SKULLS SQUARE TISSUE BOX,2,2010-12-01 11:21:00,1.25,15862,United Kingdom,False,Sale,2.5,2010,12,1,11,2
313,536401,22766,PHOTO FRAME CORNICE,1,2010-12-01 11:21:00,2.95,15862,United Kingdom,False,Sale,2.95,2010,12,1,11,2
314,536401,22451,SILK PURSE BABUSHKA RED,1,2010-12-01 11:21:00,3.35,15862,United Kingdom,False,Sale,3.35,2010,12,1,11,2
315,536401,22549,PICTURE DOMINOES,1,2010-12-01 11:21:00,1.45,15862,United Kingdom,False,Sale,1.45,2010,12,1,11,2
316,536401,84744,S/6 SEW ON CROCHET FLOWERS,1,2010-12-01 11:21:00,1.25,15862,United Kingdom,False,Sale,1.25,2010,12,1,11,2
317,536401,85049E,SCANDINAVIAN REDS RIBBONS,2,2010-12-01 11:21:00,1.25,15862,United Kingdom,False,Sale,2.5,2010,12,1,11,2
318,536401,21328,BALLOONS  WRITING SET ,1,2010-12-01 11:21:00,1.65,15862,United Kingdom,False,Sale,1.65,2010,12,1,11,2
319,536401,22961,JAM MAKING SET PRINTED,4,2010-12-01 11:21:00,1.45,15862,United Kingdom,False,Sale,5.8,2010,12,1,11,2
320,536401,17091A,LAVENDER INCENSE IN TIN,1,2010-12-01 11:21:00,1.25,15862,United Kingdom,False,Sale,1.25,2010,12,1,11,2
321,536401,22473,TV DINNER TRAY VINTAGE PAISLEY,1,2010-12-01 11:21:00,4.95,15862,United Kingdom,False,Sale,4.95,2010,12,1,11,2
322,536401,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,2,2010-12-01 11:21:00,3.75,15862,United Kingdom,False,Sale,7.5,2010,12,1,11,2
323,536401,84510A,SET OF 4 ENGLISH ROSE COASTERS,2,2010-12-01 11:21:00,1.25,15862,United Kingdom,False,Sale,2.5,2010,12,1,11,2
324,536401,22767,TRIPLE PHOTO FRAME CORNICE ,2,2010-12-01 11:21:00,9.95,15862,United Kingdom,False,Sale,19.9,2010,12,1,11,2
325,536401,22768,FAMILY PHOTO FRAME CORNICE,1,2010-12-01 11:21:00,9.95,15862,United Kingdom,False,Sale,9.95,2010,12,1,11,2
326,536401,21463,MIRRORED DISCO BALL ,1,2010-12-01 11:21:00,5.95,15862,United Kingdom,False,Sale,5.95,2010,12,1,11,2
327,536401,21464,DISCO BALL ROTATOR BATTERY OPERATED,1,2010-12-01 11:21:00,4.25,15862,United Kingdom,False,Sale,4.25,2010,12,1,11,2
328,536401,20820,SILVER LOOKING MIRROR,3,2010-12-01 11:21:00,4.95,15862,United Kingdom,False,Sale,14.85,2010,12,1,11,2
329,536401,85150,LADIES & GENTLEMEN METAL SIGN,1,2010-12-01 11:21:00,2.55,15862,United Kingdom,False,Sale,2.55,2010,12,1,11,2
330,536401,22117,METAL SIGN HER DINNER IS SERVED ,1,2010-12-01 11:21:00,2.95,15862,United Kingdom,False,Sale,2.95,2010,12,1,11,2
331,536401,21169,YOU'RE CONFUSING ME METAL SIGN ,2,2010-12-01 11:21:00,1.69,15862,United Kingdom,False,Sale,3.38,2010,12,1,11,2
332,536401,48129,DOORMAT TOPIARY,1,2010-12-01 11:21:00,7.95,15862,United Kingdom,False,Sale,7.95,2010,12,1,11,2
333,536401,82580,BATHROOM METAL SIGN,1,2010-12-01 11:21:00,0.55,15862,United Kingdom,False,Sale,0.55,2010,12,1,11,2
334,536401,82578,KITCHEN METAL SIGN,1,2010-12-01 11:21:00,0.55,15862,United Kingdom,False,Sale,0.55,2010,12,1,11,2
335,536401,82581,TOILET METAL SIGN,2,2010-12-01 11:21:00,0.55,15862,United Kingdom,False,Sale,1.1,2010,12,1,11,2
336,536401,22413,METAL SIGN TAKE IT OR LEAVE IT ,4,2010-12-01 11:21:00,2.95,15862,United Kingdom,False,Sale,11.8,2010,12,1,11,2
337,536401,21907,I'M ON HOLIDAY METAL SIGN,2,2010-12-01 11:21:00,2.1,15862,United Kingdom,False,Sale,4.2,2010,12,1,11,2
338,536401,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,2010-12-01 11:21:00,2.1,15862,United Kingdom,False,Sale,2.1,2010,12,1,11,2
339,536401,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,2010-12-01 11:21:00,1.25,15862,United Kingdom,False,Sale,1.25,2010,12,1,11,2
340,536401,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,1,2010-12-01 11:21:00,0.85,15862,United Kingdom,False,Sale,0.85,2010,12,1,11,2
341,536401,84991,60 TEATIME FAIRY CAKE CASES,3,2010-12-01 11:21:00,0.55,15862,United Kingdom,False,Sale,1.65,2010,12,1,11,2
342,536401,22810,SET OF 6 T-LIGHTS SNOWMEN,1,2010-12-01 11:21:00,2.95,15862,United Kingdom,False,Sale,2.95,2010,12,1,11,2
343,536401,22809,SET OF 6 T-LIGHTS SANTA,1,2010-12-01 11:21:00,2.95,15862,United Kingdom,False,Sale,2.95,2010,12,1,11,2
344,536401,22435,SET OF 9 HEART SHAPED BALLOONS,2,2010-12-01 11:21:00,1.25,15862,United Kingdom,False,Sale,2.5,2010,12,1,11,2
345,536401,20966,SANDWICH BATH SPONGE,3,2010-12-01 11:21:00,1.25,15862,United Kingdom,False,Sale,3.75,2010,12,1,11,2
346,536401,20963,APPLE BATH SPONGE,1,2010-12-01 11:21:00,1.25,15862,United Kingdom,False,Sale,1.25,2010,12,1,11,2
347,536401,20961,STRAWBERRY BATH SPONGE ,1,2010-12-01 11:21:00,1.25,15862,United Kingdom,False,Sale,1.25,2010,12,1,11,2
348,536401,22068,BLACK PIRATE TREASURE CHEST,2,2010-12-01 11:21:00,1.65,15862,United Kingdom,False,Sale,3.3,2010,12,1,11,2
349,536401,21743,STAR PORTABLE TABLE LIGHT ,2,2010-12-01 11:21:00,2.95,15862,United Kingdom,False,Sale,5.9,2010,12,1,11,2
350,536401,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,2,2010-12-01 11:21:00,2.95,15862,United Kingdom,False,Sale,5.9,2010,12,1,11,2
351,536401,84709B,PINK OVAL JEWELLED MIRROR,1,2010-12-01 11:21:00,5.95,15862,United Kingdom,False,Sale,5.95,2010,12,1,11,2
352,536401,21592,RETROSPOT CIGAR BOX MATCHES ,1,2010-12-01 11:21:00,1.25,15862,United Kingdom,False,Sale,1.25,2010,12,1,11,2
